Transaction_ID,Date,Category,Sub_Category,Amount,Payment_Mode,Merchant,City,Income_or_Expense
T10488,2025-07-25,Entertainment,Movie,4253,Auto Debit,Movie,Hyderabad,Expense
T10489,2024-12-09,Shopping,Amazon,7541,UPI,Amazon,Delhi,Expense
T10490,2025-08-07,Entertainment,OTT Subscription,579,Card,OTT Subscription,Mumbai,Expense
T10491,2025-03-01,Health,Medical,4376,UPI,Medical,Mumbai,Expense
T10492,2025-05-15,Health,Pharmacy,8913,Card,Pharmacy,Chennai,Expense
T10493,2025-04-29,Shopping,Clothes,7154,Card,Clothes,Bangalore,Expense
T10494,2024-09-29,Shopping,Clothes,5925,Card,Clothes,Delhi,Expense
T10495,2024-07-21,Food,Groceries,8852,Auto Debit,Groceries,Hyderabad,Expense
T10496,2025-01-06,Food,Restaurant,3217,Net Banking,Restaurant,Hyderabad,Expense
T10497,2025-01-14,Bills,Electricity,411,UPI,Electricity,Chennai,Expense
T10498,2024-08-22,Transport,Petrol,3974,Card,Petrol,Delhi,Expense
T10499,2025-08-08,Salary,Bonus,51162,Auto Debit,Bonus,Mumbai,Income
T10500,2025-12-02,Transport,Uber,3906,Auto Debit,Uber,Mumbai,Expense
T10501,2024-12-13,Freelance,Consulting,71975,Cash,Consulting,Delhi,Income
T10502,2025-03-09,Salary,Monthly Salary,18599,Card,Monthly Salary,Mumbai,Income
T10503,2024-02-16,Transport,Metro,2946,UPI,Metro,Mumbai,Expense
T10504,2024-12-13,Entertainment,Movie,143,Cash,Movie,Bangalore,Expense
T10505,2025-01-07,Freelance,Consulting,57740,Auto Debit,Consulting,Bangalore,Income
T10506,2025-04-29,Shopping,Clothes,9146,Cash,Clothes,Hyderabad,Expense
T10507,2025-09-17,Salary,Monthly Salary,55655,UPI,Monthly Salary,Chennai,Income
T10508,2024-03-06,Entertainment,OTT Subscription,8906,Cash,OTT Subscription,Delhi,Expense
T10509,2024-06-29,Salary,Monthly Salary,35020,Net Banking,Monthly Salary,Mumbai,Income
T10510,2025-02-04,Food,Groceries,9067,Card,Groceries,Mumbai,Expense
T10511,2024-12-18,Investment,Stocks,2619,Net Banking,Stocks,Hyderabad,Expense
T10512,2025-01-21,Health,Medical,8353,Card,Medical,Chennai,Expense
T10513,2024-06-29,Bills,Electricity,7789,Auto Debit,Electricity,Delhi,Expense
T10514,2025-01-18,Health,Pharmacy,7198,Auto Debit,Pharmacy,Bangalore,Expense
T10515,2024-08-26,Salary,Bonus,48749,Card,Bonus,Bangalore,Income
T10516,2024-10-05,Food,Groceries,3566,Auto Debit,Groceries,Mumbai,Expense
T10517,2024-11-13,Health,Medical,8100,Net Banking,Medical,Bangalore,Expense
T10518,2025-08-10,Shopping,Clothes,5153,Net Banking,Clothes,Bangalore,Expense
T10519,2024-02-29,Entertainment,Movie,9941,Net Banking,Movie,Chennai,Expense
T10520,2025-01-26,Health,Pharmacy,3091,Auto Debit,Pharmacy,Hyderabad,Expense
T10521,2025-06-03,Investment,SIP,2702,Card,SIP,Hyderabad,Expense
T10522,2024-02-02,Entertainment,Movie,2801,UPI,Movie,Chennai,Expense
T10523,2025-01-25,Freelance,Consulting,71562,UPI,Consulting,Delhi,Income
T10524,2024-09-18,Health,Medical,6629,Net Banking,Medical,Mumbai,Expense
T10525,2025-08-28,Entertainment,Movie,8668,Cash,Movie,Chennai,Expense
T10526,2025-02-06,Salary,Bonus,46583,Net Banking,Bonus,Delhi,Income
T10527,2025-05-14,Bills,Water Bill,9140,Auto Debit,Water Bill,Chennai,Expense
T10528,2025-10-02,Freelance,Project Payment,63729,UPI,Project Payment,Delhi,Income
T10529,2024-02-27,Health,Medical,6540,Net Banking,Medical,Chennai,Expense
T10530,2024-03-05,Transport,Petrol,7443,Cash,Petrol,Chennai,Expense
T10531,2024-05-23,Salary,Bonus,40175,Card,Bonus,Mumbai,Income
T10532,2024-02-22,Food,Groceries,4864,Net Banking,Groceries,Bangalore,Expense
T10533,2024-09-28,Health,Medical,6705,UPI,Medical,Mumbai,Expense
T10534,2025-01-02,Food,Swiggy,4776,UPI,Swiggy,Delhi,Expense
T10535,2025-07-06,Food,Restaurant,6380,Auto Debit,Restaurant,Bangalore,Expense
T10536,2025-10-13,Transport,Petrol,8399,UPI,Petrol,Mumbai,Expense
T10537,2025-02-02,Freelance,Project Payment,16467,Net Banking,Project Payment,Bangalore,Income
T10538,2024-06-17,Investment,Stocks,7003,Card,Stocks,Chennai,Expense
T10539,2024-09-03,Salary,Bonus,62005,UPI,Bonus,Bangalore,Income
T10540,2024-10-18,Food,Restaurant,9137,Auto Debit,Restaurant,Mumbai,Expense
T10541,2024-05-17,Health,Medical,9823,Card,Medical,Hyderabad,Expense
T10542,2025-07-29,Bills,Internet,1250,Cash,Internet,Delhi,Expense
T10543,2025-11-17,Investment,SIP,4708,Auto Debit,SIP,Bangalore,Expense
T10544,2025-07-11,Food,Restaurant,343,Auto Debit,Restaurant,Delhi,Expense
T10545,2025-10-02,Food,Swiggy,8825,Cash,Swiggy,Delhi,Expense
T10546,2025-10-23,Investment,Stocks,1482,Card,Stocks,Delhi,Expense
T10547,2024-02-24,Health,Pharmacy,382,UPI,Pharmacy,Mumbai,Expense
T10548,2024-09-18,Shopping,Flipkart,8061,UPI,Flipkart,Bangalore,Expense
T10549,2024-06-16,Entertainment,Movie,4561,Net Banking,Movie,Bangalore,Expense
T10550,2024-04-13,Bills,Electricity,2857,Cash,Electricity,Mumbai,Expense
T10551,2025-06-30,Bills,Water Bill,9375,Net Banking,Water Bill,Delhi,Expense
T10552,2024-12-26,Bills,Water Bill,4456,UPI,Water Bill,Delhi,Expense
T10553,2025-05-13,Health,Pharmacy,6575,Card,Pharmacy,Bangalore,Expense
T10554,2024-07-12,Investment,SIP,2049,Net Banking,SIP,Bangalore,Expense
T10555,2025-03-07,Transport,Uber,6276,Net Banking,Uber,Bangalore,Expense
T10556,2025-01-20,Health,Medical,4103,Auto Debit,Medical,Chennai,Expense
T10557,2025-12-07,Shopping,Amazon,2453,Cash,Amazon,Delhi,Expense
T10558,2025-11-19,Salary,Monthly Salary,73503,Card,Monthly Salary,Chennai,Income
T10559,2024-12-25,Food,Groceries,669,Net Banking,Groceries,Mumbai,Expense
T10560,2025-12-30,Freelance,Project Payment,39106,Cash,Project Payment,Mumbai,Income
T10561,2024-12-04,Health,Pharmacy,4157,UPI,Pharmacy,Delhi,Expense
T10562,2024-11-04,Shopping,Flipkart,5640,Auto Debit,Flipkart,Hyderabad,Expense
T10563,2025-09-06,Shopping,Amazon,355,Auto Debit,Amazon,Chennai,Expense
T10564,2024-09-04,Bills,Internet,6545,UPI,Internet,Chennai,Expense
T10565,2025-12-19,Investment,Stocks,6782,Cash,Stocks,Hyderabad,Expense
T10566,2024-01-22,Shopping,Flipkart,811,Net Banking,Flipkart,Bangalore,Expense
T10567,2025-08-01,Health,Medical,5960,Card,Medical,Mumbai,Expense
T10568,2025-04-24,Health,Medical,2456,Net Banking,Medical,Hyderabad,Expense
T10569,2024-10-11,Transport,Metro,5765,Auto Debit,Metro,Chennai,Expense
T10570,2024-05-26,Bills,Electricity,1664,Cash,Electricity,Bangalore,Expense
T10571,2024-09-03,Bills,Internet,8608,Cash,Internet,Mumbai,Expense
T10572,2024-02-14,Food,Swiggy,9244,Card,Swiggy,Delhi,Expense
T10573,2025-07-11,Entertainment,OTT Subscription,6572,Card,OTT Subscription,Delhi,Expense
T10574,2025-08-18,Salary,Monthly Salary,62983,UPI,Monthly Salary,Mumbai,Income
T10575,2025-09-19,Health,Pharmacy,3948,Auto Debit,Pharmacy,Mumbai,Expense
T10576,2024-12-07,Investment,Stocks,6249,Card,Stocks,Bangalore,Expense
T10577,2025-12-05,Transport,Petrol,7848,Cash,Petrol,Mumbai,Expense
T10578,2024-10-06,Investment,SIP,3469,Auto Debit,SIP,Chennai,Expense
T10579,2025-10-22,Transport,Uber,7381,Net Banking,Uber,Mumbai,Expense
T10580,2025-11-20,Salary,Monthly Salary,24913,Cash,Monthly Salary,Bangalore,Income
T10581,2024-09-28,Investment,SIP,9884,Auto Debit,SIP,Mumbai,Expense
T10582,2024-01-15,Food,Restaurant,6442,UPI,Restaurant,Mumbai,Expense
T10583,2024-05-06,Food,Restaurant,8681,Card,Restaurant,Delhi,Expense
T10584,2025-11-29,Salary,Monthly Salary,65069,Cash,Monthly Salary,Hyderabad,Income
T10585,2024-11-29,Freelance,Project Payment,36916,Card,Project Payment,Mumbai,Income
T10586,2024-10-20,Health,Medical,1796,UPI,Medical,Bangalore,Expense
T10587,2024-01-31,Investment,Stocks,4981,Card,Stocks,Delhi,Expense
T10588,2024-08-23,Bills,Electricity,4385,UPI,Electricity,Mumbai,Expense
T10589,2025-03-07,Salary,Monthly Salary,39912,Cash,Monthly Salary,Delhi,Income
T10590,2025-08-12,Investment,SIP,6435,UPI,SIP,Mumbai,Expense
T10591,2024-05-05,Shopping,Clothes,7298,UPI,Clothes,Bangalore,Expense
T10592,2024-10-21,Shopping,Amazon,9952,Card,Amazon,Chennai,Expense
T10593,2025-01-13,Food,Restaurant,5125,Auto Debit,Restaurant,Mumbai,Expense
T10594,2024-09-14,Bills,Internet,9702,UPI,Internet,Mumbai,Expense
T10595,2025-11-29,Food,Restaurant,4981,Auto Debit,Restaurant,Chennai,Expense
T10596,2025-08-03,Health,Medical,9510,Card,Medical,Delhi,Expense
T10597,2024-05-11,Transport,Metro,7568,Auto Debit,Metro,Chennai,Expense
T10598,2024-08-28,Shopping,Amazon,4057,Auto Debit,Amazon,Hyderabad,Expense
T10599,2024-06-28,Investment,SIP,8166,UPI,SIP,Chennai,Expense
T10600,2024-08-12,Investment,Stocks,8307,Card,Stocks,Bangalore,Expense
T10601,2024-03-12,Salary,Bonus,73816,Auto Debit,Bonus,Hyderabad,Income
T10602,2024-12-01,Bills,Water Bill,7200,Card,Water Bill,Delhi,Expense
T10603,2025-08-12,Health,Medical,7106,Cash,Medical,Hyderabad,Expense
T10604,2025-05-10,Shopping,Flipkart,1548,Auto Debit,Flipkart,Delhi,Expense
T10605,2025-02-03,Shopping,Flipkart,7944,Cash,Flipkart,Hyderabad,Expense
T10606,2024-12-17,Health,Medical,4929,Cash,Medical,Delhi,Expense
T10607,2024-01-01,Shopping,Flipkart,3796,Net Banking,Flipkart,Bangalore,Expense
T10608,2025-02-14,Investment,SIP,2578,Cash,SIP,Mumbai,Expense
T10609,2025-01-20,Health,Medical,8375,Auto Debit,Medical,Bangalore,Expense
T10610,2024-02-02,Shopping,Clothes,4249,Net Banking,Clothes,Delhi,Expense
T10611,2025-11-27,Shopping,Amazon,7140,Net Banking,Amazon,Mumbai,Expense
T10612,2024-02-03,Freelance,Project Payment,12467,UPI,Project Payment,Mumbai,Income
T10613,2024-04-16,Bills,Electricity,5278,UPI,Electricity,Mumbai,Expense
T10614,2025-01-09,Shopping,Clothes,3802,Net Banking,Clothes,Bangalore,Expense
T10615,2024-06-23,Investment,Stocks,9130,Net Banking,Stocks,Mumbai,Expense
T10616,2024-07-14,Food,Groceries,1252,UPI,Groceries,Mumbai,Expense
T10617,2025-02-23,Health,Medical,6248,Net Banking,Medical,Bangalore,Expense
T10618,2025-11-02,Bills,Water Bill,2983,Card,Water Bill,Chennai,Expense
T10619,2025-10-31,Salary,Monthly Salary,32364,Auto Debit,Monthly Salary,Delhi,Income
T10620,2024-06-13,Entertainment,Movie,5683,UPI,Movie,Chennai,Expense
T10621,2024-11-09,Shopping,Flipkart,5101,UPI,Flipkart,Hyderabad,Expense
T10622,2024-05-25,Health,Pharmacy,3725,Auto Debit,Pharmacy,Bangalore,Expense
T10623,2024-07-30,Entertainment,OTT Subscription,3067,UPI,OTT Subscription,Hyderabad,Expense
T10624,2025-11-23,Bills,Electricity,5668,Net Banking,Electricity,Chennai,Expense
T10625,2025-09-30,Freelance,Project Payment,79114,Card,Project Payment,Mumbai,Income
T10626,2025-01-31,Transport,Uber,300,Auto Debit,Uber,Mumbai,Expense
T10627,2025-10-26,Shopping,Flipkart,9493,Card,Flipkart,Delhi,Expense
T10628,2025-08-13,Salary,Bonus,64869,Card,Bonus,Chennai,Income
T10629,2024-05-31,Salary,Monthly Salary,44699,Card,Monthly Salary,Chennai,Income
T10630,2025-07-13,Food,Restaurant,889,Cash,Restaurant,Chennai,Expense
T10631,2024-10-05,Transport,Uber,388,Cash,Uber,Mumbai,Expense
T10632,2024-11-16,Entertainment,OTT Subscription,6477,Net Banking,OTT Subscription,Mumbai,Expense
T10633,2025-06-11,Shopping,Clothes,7787,Card,Clothes,Delhi,Expense
T10634,2025-02-13,Health,Medical,6419,UPI,Medical,Hyderabad,Expense
T10635,2025-12-12,Health,Pharmacy,7472,Auto Debit,Pharmacy,Hyderabad,Expense
T10636,2024-06-04,Investment,SIP,948,Cash,SIP,Hyderabad,Expense
T10637,2024-12-28,Entertainment,OTT Subscription,6969,Auto Debit,OTT Subscription,Mumbai,Expense
T10638,2024-09-01,Salary,Monthly Salary,57729,Card,Monthly Salary,Mumbai,Income
T10639,2024-03-14,Salary,Bonus,29428,UPI,Bonus,Chennai,Income
T10640,2025-08-27,Investment,SIP,3308,Auto Debit,SIP,Delhi,Expense
T10641,2025-07-04,Health,Medical,7774,UPI,Medical,Bangalore,Expense
T10642,2024-03-19,Food,Restaurant,6321,Cash,Restaurant,Hyderabad,Expense
T10643,2025-07-06,Food,Zomato,7509,Auto Debit,Zomato,Delhi,Expense
T10644,2025-05-27,Transport,Petrol,2421,Auto Debit,Petrol,Delhi,Expense
T10645,2025-03-07,Health,Pharmacy,409,Cash,Pharmacy,Chennai,Expense
T10646,2024-07-05,Shopping,Clothes,8648,Net Banking,Clothes,Bangalore,Expense
T10647,2024-11-11,Health,Pharmacy,1995,Net Banking,Pharmacy,Mumbai,Expense
T10648,2025-09-09,Health,Medical,2941,Net Banking,Medical,Bangalore,Expense
T10649,2025-01-15,Shopping,Clothes,8013,Cash,Clothes,Chennai,Expense
T10650,2024-08-04,Health,Pharmacy,4510,Net Banking,Pharmacy,Bangalore,Expense
T10651,2025-01-11,Salary,Bonus,28035,Cash,Bonus,Chennai,Income
T10652,2025-07-27,Investment,SIP,7030,Cash,SIP,Mumbai,Expense
T10653,2024-10-06,Investment,SIP,8596,Cash,SIP,Hyderabad,Expense
T10654,2025-09-27,Transport,Metro,141,Auto Debit,Metro,Chennai,Expense
T10655,2024-12-27,Transport,Uber,1682,Net Banking,Uber,Chennai,Expense
T10656,2025-03-23,Food,Restaurant,1505,Auto Debit,Restaurant,Chennai,Expense
T10657,2025-04-08,Food,Swiggy,4728,UPI,Swiggy,Delhi,Expense
T10658,2025-07-17,Entertainment,OTT Subscription,7266,Net Banking,OTT Subscription,Chennai,Expense
T10659,2024-01-08,Entertainment,OTT Subscription,3218,UPI,OTT Subscription,Mumbai,Expense
T10660,2024-03-16,Food,Groceries,8047,Auto Debit,Groceries,Delhi,Expense
T10661,2024-02-15,Entertainment,OTT Subscription,4348,Auto Debit,OTT Subscription,Mumbai,Expense
T10662,2025-03-15,Shopping,Amazon,6225,Auto Debit,Amazon,Bangalore,Expense
T10663,2024-11-09,Entertainment,OTT Subscription,5203,Card,OTT Subscription,Delhi,Expense
T10664,2024-01-13,Bills,Internet,1668,Card,Internet,Delhi,Expense
T10665,2024-06-24,Food,Swiggy,8059,Net Banking,Swiggy,Bangalore,Expense
T10666,2025-11-14,Health,Medical,8909,Cash,Medical,Delhi,Expense
T10667,2024-06-24,Transport,Metro,2146,UPI,Metro,Delhi,Expense
T10668,2024-10-17,Bills,Internet,660,UPI,Internet,Delhi,Expense
T10669,2025-01-17,Food,Zomato,764,Auto Debit,Zomato,Hyderabad,Expense
T10670,2024-11-10,Salary,Monthly Salary,71753,Auto Debit,Monthly Salary,Mumbai,Income
T10671,2024-11-10,Food,Groceries,7446,Auto Debit,Groceries,Bangalore,Expense
T10672,2024-04-20,Food,Zomato,4275,Net Banking,Zomato,Delhi,Expense
T10673,2025-04-29,Food,Restaurant,4916,Net Banking,Restaurant,Delhi,Expense
T10674,2024-12-31,Freelance,Project Payment,19244,UPI,Project Payment,Chennai,Income
T10675,2025-05-12,Health,Medical,9027,UPI,Medical,Delhi,Expense
T10676,2025-04-09,Investment,Stocks,256,Net Banking,Stocks,Mumbai,Expense
T10677,2025-12-21,Investment,Stocks,4303,UPI,Stocks,Bangalore,Expense
T10678,2024-04-10,Bills,Water Bill,3870,UPI,Water Bill,Hyderabad,Expense
T10679,2025-09-17,Transport,Uber,9478,Auto Debit,Uber,Delhi,Expense
T10680,2024-08-28,Food,Swiggy,806,Card,Swiggy,Hyderabad,Expense
T10681,2025-09-18,Investment,SIP,2459,UPI,SIP,Mumbai,Expense
T10682,2024-10-02,Shopping,Clothes,2271,Auto Debit,Clothes,Bangalore,Expense
T10683,2025-02-09,Shopping,Amazon,1221,Auto Debit,Amazon,Mumbai,Expense
T10684,2025-01-20,Health,Pharmacy,8333,UPI,Pharmacy,Chennai,Expense
T10685,2025-12-22,Investment,Stocks,814,UPI,Stocks,Chennai,Expense
T10686,2025-05-20,Shopping,Flipkart,6351,UPI,Flipkart,Hyderabad,Expense
T10687,2025-12-16,Bills,Water Bill,2767,Auto Debit,Water Bill,Delhi,Expense
T10688,2024-08-27,Transport,Uber,1453,Cash,Uber,Hyderabad,Expense
T10689,2024-06-29,Freelance,Consulting,47731,Net Banking,Consulting,Hyderabad,Income
T10690,2024-01-01,Salary,Monthly Salary,28380,Auto Debit,Monthly Salary,Chennai,Income
T10691,2025-01-25,Food,Zomato,838,UPI,Zomato,Bangalore,Expense
T10692,2024-02-20,Freelance,Project Payment,67213,Auto Debit,Project Payment,Chennai,Income
T10693,2024-06-30,Salary,Monthly Salary,61148,Cash,Monthly Salary,Bangalore,Income
T10694,2025-05-09,Bills,Electricity,296,Cash,Electricity,Chennai,Expense
T10695,2025-11-20,Food,Restaurant,7485,Net Banking,Restaurant,Hyderabad,Expense
T10696,2024-02-12,Investment,Stocks,1896,Card,Stocks,Hyderabad,Expense
T10697,2024-08-11,Bills,Internet,7938,Card,Internet,Hyderabad,Expense
T10698,2025-07-22,Entertainment,Movie,8086,Net Banking,Movie,Bangalore,Expense
T10699,2024-02-19,Freelance,Project Payment,47282,Net Banking,Project Payment,Bangalore,Income
T10700,2024-09-03,Bills,Internet,6984,UPI,Internet,Mumbai,Expense
T10701,2025-11-07,Freelance,Consulting,71770,Auto Debit,Consulting,Mumbai,Income
T10702,2025-02-07,Transport,Uber,454,Auto Debit,Uber,Mumbai,Expense
T10703,2024-09-27,Freelance,Project Payment,31706,UPI,Project Payment,Mumbai,Income
T10704,2024-04-25,Freelance,Project Payment,79946,Cash,Project Payment,Chennai,Income
T10705,2024-02-29,Freelance,Consulting,39187,Cash,Consulting,Chennai,Income
T10706,2024-08-18,Shopping,Clothes,4563,Net Banking,Clothes,Bangalore,Expense
T10707,2025-06-10,Food,Swiggy,9319,Card,Swiggy,Hyderabad,Expense
T10708,2025-02-25,Health,Pharmacy,1885,Cash,Pharmacy,Hyderabad,Expense
T10709,2024-07-27,Food,Zomato,2941,Auto Debit,Zomato,Bangalore,Expense
T10710,2024-11-05,Health,Pharmacy,2092,Net Banking,Pharmacy,Chennai,Expense
T10711,2025-05-23,Freelance,Consulting,56367,UPI,Consulting,Mumbai,Income
T10712,2025-09-20,Bills,Electricity,1381,Card,Electricity,Hyderabad,Expense
T10713,2024-06-26,Freelance,Consulting,59375,Card,Consulting,Hyderabad,Income
T10714,2025-04-14,Shopping,Amazon,4443,Auto Debit,Amazon,Bangalore,Expense
T10715,2024-03-23,Freelance,Consulting,21736,Card,Consulting,Chennai,Income
T10716,2024-11-03,Shopping,Amazon,8014,Cash,Amazon,Chennai,Expense
T10717,2025-01-10,Freelance,Consulting,29079,Cash,Consulting,Chennai,Income
T10718,2024-03-15,Health,Medical,7156,Auto Debit,Medical,Bangalore,Expense
T10719,2025-07-03,Salary,Monthly Salary,23302,Cash,Monthly Salary,Bangalore,Income
T10720,2024-03-03,Salary,Monthly Salary,43092,Auto Debit,Monthly Salary,Mumbai,Income
T10721,2024-03-07,Food,Restaurant,7992,Cash,Restaurant,Mumbai,Expense
T10722,2025-01-04,Salary,Monthly Salary,38462,Cash,Monthly Salary,Mumbai,Income
T10723,2025-01-07,Salary,Monthly Salary,62438,Card,Monthly Salary,Bangalore,Income
T10724,2024-12-28,Transport,Uber,1419,Net Banking,Uber,Bangalore,Expense
T10725,2024-09-20,Shopping,Clothes,6041,Net Banking,Clothes,Hyderabad,Expense
T10726,2024-06-14,Salary,Monthly Salary,56625,Net Banking,Monthly Salary,Mumbai,Income
T10727,2025-09-21,Salary,Bonus,27019,UPI,Bonus,Bangalore,Income
T10728,2024-03-20,Bills,Electricity,5818,Auto Debit,Electricity,Bangalore,Expense
T10729,2025-03-05,Health,Medical,6723,UPI,Medical,Delhi,Expense
T10730,2024-03-16,Entertainment,Movie,2276,Auto Debit,Movie,Bangalore,Expense
T10731,2025-05-18,Food,Groceries,4226,Net Banking,Groceries,Hyderabad,Expense
T10732,2024-06-19,Salary,Bonus,52265,Card,Bonus,Bangalore,Income
T10733,2024-08-03,Entertainment,Movie,160,Net Banking,Movie,Bangalore,Expense
T10734,2024-02-09,Food,Zomato,2542,Cash,Zomato,Bangalore,Expense
T10735,2025-05-16,Entertainment,Movie,4220,Cash,Movie,Bangalore,Expense
T10736,2025-06-18,Investment,SIP,7271,UPI,SIP,Delhi,Expense
T10737,2024-03-11,Investment,SIP,1644,UPI,SIP,Mumbai,Expense
T10738,2024-05-09,Entertainment,OTT Subscription,6602,Auto Debit,OTT Subscription,Bangalore,Expense
T10739,2025-01-14,Food,Groceries,6686,Net Banking,Groceries,Mumbai,Expense
T10740,2024-02-13,Entertainment,OTT Subscription,7067,Net Banking,OTT Subscription,Chennai,Expense
T10741,2025-09-24,Transport,Uber,6120,Auto Debit,Uber,Chennai,Expense
T10742,2025-06-18,Shopping,Amazon,1960,Cash,Amazon,Mumbai,Expense
T10743,2025-12-30,Transport,Uber,2992,Card,Uber,Chennai,Expense
T10744,2025-05-16,Health,Medical,9817,UPI,Medical,Hyderabad,Expense
T10745,2024-09-16,Investment,SIP,4213,Cash,SIP,Chennai,Expense
T10746,2024-09-07,Freelance,Consulting,20179,Card,Consulting,Delhi,Income
T10747,2025-06-29,Transport,Uber,6886,Net Banking,Uber,Chennai,Expense
T10748,2024-12-07,Bills,Water Bill,4681,UPI,Water Bill,Mumbai,Expense
T10749,2024-02-18,Health,Pharmacy,1248,Auto Debit,Pharmacy,Mumbai,Expense
T10750,2025-08-30,Investment,Stocks,2193,Net Banking,Stocks,Hyderabad,Expense
T10751,2024-10-24,Health,Medical,2791,Cash,Medical,Chennai,Expense
T10752,2025-07-15,Bills,Water Bill,1538,UPI,Water Bill,Chennai,Expense
T10753,2024-01-11,Freelance,Project Payment,30565,Net Banking,Project Payment,Chennai,Income
T10754,2024-07-16,Salary,Bonus,66116,UPI,Bonus,Bangalore,Income
T10755,2024-09-19,Entertainment,Movie,3815,Card,Movie,Mumbai,Expense
T10756,2025-03-19,Entertainment,OTT Subscription,8213,Cash,OTT Subscription,Hyderabad,Expense
T10757,2025-10-20,Bills,Water Bill,9959,Net Banking,Water Bill,Delhi,Expense
T10758,2025-01-26,Freelance,Consulting,13745,Cash,Consulting,Bangalore,Income
T10759,2024-07-29,Entertainment,OTT Subscription,5766,Cash,OTT Subscription,Bangalore,Expense
T10760,2024-03-29,Entertainment,OTT Subscription,3550,Cash,OTT Subscription,Mumbai,Expense
T10761,2025-12-22,Shopping,Clothes,1690,Net Banking,Clothes,Bangalore,Expense
T10762,2024-02-15,Shopping,Clothes,5877,Net Banking,Clothes,Bangalore,Expense
T10763,2025-06-17,Investment,SIP,4991,Auto Debit,SIP,Bangalore,Expense
T10764,2024-05-24,Freelance,Project Payment,14095,Card,Project Payment,Chennai,Income
T10765,2025-11-16,Shopping,Clothes,455,Auto Debit,Clothes,Hyderabad,Expense
T10766,2025-06-22,Investment,Stocks,7832,Net Banking,Stocks,Mumbai,Expense
T10767,2025-02-13,Salary,Bonus,23159,Auto Debit,Bonus,Mumbai,Income
T10768,2025-12-20,Food,Restaurant,379,Cash,Restaurant,Bangalore,Expense
T10769,2024-06-25,Transport,Uber,6305,Card,Uber,Bangalore,Expense
T10770,2025-09-10,Bills,Electricity,9303,Net Banking,Electricity,Mumbai,Expense
T10771,2025-02-11,Bills,Internet,1774,UPI,Internet,Chennai,Expense
T10772,2024-12-10,Shopping,Flipkart,4253,Auto Debit,Flipkart,Delhi,Expense
T10773,2024-08-17,Freelance,Project Payment,52792,UPI,Project Payment,Hyderabad,Income
T10774,2025-04-27,Food,Zomato,624,UPI,Zomato,Hyderabad,Expense
